bookId_RowNum,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Class
pg18052-651,0.0227,0.1462,0.0805,0.0929,0.0284,0.0244,0.0296,0.0547,0.0426,0.0011,0.0080,0.0021,0.0027,0.0955,-0.0073,0.0202,0.2157,0.2290,0.5554,0.7094,-0.0394,0.0194,-1.0000
pg537DoyleTerrorTales-652,0.0134,0.2347,0.0485,0.0758,0.0274,0.0264,0.0343,0.0570,0.0421,0.0007,0.0010,0.0032,0.0032,0.0962,0.0031,0.0107,0.1872,0.2041,0.6087,0.6814,0.0105,0.2686,-1.0000
pg42145-653,0.0207,0.1963,0.2588,0.0721,0.0351,0.0220,0.0331,0.0697,0.0431,0.0002,0.0038,0.0025,0.0035,0.1094,-0.0065,0.0196,0.1775,0.1894,0.6332,0.7152,-0.0533,0.3054,-1.0000
pg7760-654,0.0043,0.3184,0.1312,0.0654,0.0346,0.0233,0.0426,0.0638,0.0306,0.0064,0.0138,0.0127,0.0062,0.1393,0.0782,0.0057,0.2727,0.3636,0.3636,0.6304,-0.1149,0.4827,-1.0000
pg7761-655,0.0051,0.2270,0.1150,0.0717,0.0352,0.0245,0.0407,0.0620,0.0299,0.0048,0.0126,0.0121,0.0068,0.1322,0.0790,0.0051,0.1534,0.2590,0.5876,0.6147,-0.0841,0.5753,-1.0000
pg18054-656,0.0115,0.3414,0.2103,0.0836,0.0245,0.0266,0.0359,0.0454,0.0355,0.0008,0.0090,0.0035,0.0022,0.0946,0.0730,0.0066,0.1785,0.2531,0.5685,0.7153,-0.1096,-0.3181,-1.0000
pg105JaneAusPersuatn-657,0.0103,0.2204,0.2506,0.0726,0.0249,0.0261,0.0392,0.0718,0.0320,0.0013,0.0135,0.0000,0.0048,0.1258,0.1012,0.0080,0.1561,0.2199,0.6240,0.6107,-0.0543,-0.3972,-1.0000
pg31492-658,0.0254,0.1531,0.2204,0.0844,0.0250,0.0232,0.0289,0.0806,0.0419,0.0014,0.0052,0.0084,0.0097,0.1245,-0.0479,0.0287,0.2457,0.1935,0.5607,0.7593,0.0222,0.3313,-1.0000
pg19147-659,0.0157,0.1758,0.1324,0.0829,0.0293,0.0283,0.0361,0.0580,0.0340,0.0016,0.0060,0.0047,0.0050,0.1064,0.0468,0.0113,0.2480,0.1198,0.6322,0.6889,-0.0735,0.1620,-1.0000
pg3828-660,0.0221,0.1461,0.1321,0.0972,0.0286,0.0275,0.0315,0.0494,0.0519,0.0007,0.0025,0.0049,0.0041,0.0891,-0.0783,0.0195,0.2630,0.2232,0.5138,0.7056,0.0658,1.0174,-1.0000
pg4918-661,0.0183,0.3112,0.1944,0.0665,0.0255,0.0289,0.0290,0.0582,0.0395,0.0009,0.0031,0.0062,0.0046,0.0974,0.0055,0.0147,0.2296,0.1694,0.6010,0.7170,0.0689,0.4105,-1.0000
pg29315-662,0.0270,0.2625,0.0905,0.0800,0.0226,0.0269,0.0326,0.0746,0.0467,0.0014,0.0027,0.0020,0.0056,0.1134,-0.0426,0.0249,0.2381,0.2385,0.5235,0.7485,-0.0012,-0.2498,-1.0000
pg28465-663,0.0279,0.2319,0.1735,0.0942,0.0169,0.0249,0.0319,0.0619,0.0492,0.0002,0.0030,0.0108,0.0122,0.1078,-0.0933,0.0224,0.2950,0.2689,0.4360,0.7566,-0.0054,-0.2637,-1.0000
pg30302-664,0.0135,0.1899,0.3589,0.0661,0.0251,0.0296,0.0422,0.0712,0.0312,0.0001,0.0054,0.0044,0.0044,0.1234,0.0734,0.0134,0.1629,0.2031,0.6340,0.6485,-0.0798,0.2658,-1.0000
pg28463-665,0.0157,0.1841,0.2651,0.0816,0.0298,0.0247,0.0390,0.0669,0.0360,0.0037,0.0118,0.0053,0.0095,0.1266,0.0047,0.0173,0.2324,0.2080,0.5597,0.7274,0.0743,-0.1474,-1.0000
pg27373-666,0.0171,0.1755,0.2215,0.0608,0.0321,0.0235,0.0331,0.0717,0.0358,0.0006,0.0084,0.0060,0.0045,0.1197,0.0383,0.0147,0.1838,0.1779,0.6383,0.6674,-0.0150,0.6064,-1.0000
pg28229-667,0.0234,0.2816,0.0985,0.0766,0.0183,0.0268,0.0207,0.0554,0.0466,0.0011,0.0011,0.0094,0.0074,0.0877,-0.0658,0.0237,0.2663,0.1482,0.5855,0.7199,0.0817,0.3190,-1.0000
pg42772-668,0.0172,0.1463,0.1113,0.0848,0.0242,0.0262,0.0331,0.0503,0.0401,0.0002,0.0016,0.0071,0.0135,0.0923,-0.0542,0.0191,0.2637,0.2467,0.4896,0.6971,-0.0203,0.7588,-1.0000
pg40111-669,0.0160,0.2359,0.1980,0.0740,0.0245,0.0245,0.0392,0.0623,0.0313,0.0010,0.0126,0.0089,0.0027,0.1239,0.0877,0.0152,0.2134,0.1671,0.6195,0.6553,-0.0267,0.2553,-1.0000
pg40347-670,0.0178,0.1985,0.2323,0.1058,0.0240,0.0270,0.0198,0.0478,0.0363,0.0016,0.0184,0.0000,0.0060,0.0876,-0.0172,0.0154,0.2819,0.1954,0.5227,0.7773,-0.0798,-0.7894,-1.0000
pg40348-671,0.0275,0.2371,0.0788,0.1095,0.0240,0.0265,0.0185,0.0446,0.0626,0.0001,0.0025,0.0000,0.0052,0.0657,-0.1242,0.0183,0.3386,0.1779,0.4835,0.8155,-0.0182,-0.6181,-1.0000
pg21821-672,0.0177,0.3612,0.1249,0.0608,0.0197,0.0288,0.0346,0.0769,0.0360,0.0011,0.0064,0.0051,0.0054,0.1240,0.0226,0.0177,0.2062,0.1958,0.5980,0.6494,0.0445,0.5242,-1.0000
pg9379-673,0.0249,0.1856,0.0888,0.0973,0.0191,0.0260,0.0251,0.0609,0.0442,0.0012,0.0056,0.0034,0.0078,0.0962,-0.0418,0.0005,0.2930,0.1905,0.5165,0.7557,-0.0830,-1.1536,-1.0000
pg1651-674,0.0245,0.3760,0.1065,0.0847,0.0256,0.0226,0.0291,0.0701,0.0448,0.0021,0.0099,0.0052,0.0063,0.1164,-0.0509,0.0219,0.1972,0.1950,0.6078,0.7081,-0.0554,-0.0827,-1.0000
pg1897-675,0.0198,0.4082,0.1624,0.0697,0.0233,0.0282,0.0374,0.0576,0.0423,0.0009,0.0051,0.0036,0.0052,0.1046,-0.0201,0.0158,0.2440,0.1590,0.5970,0.7795,-0.0511,-0.4782,-1.0000
pg19512-676,0.0275,0.1670,0.2691,0.0777,0.0260,0.0255,0.0367,0.0713,0.0501,0.0003,0.0085,0.0061,0.0096,0.1230,-0.0985,0.0253,0.2942,0.2058,0.5000,0.7814,-0.0363,-0.4730,-1.0000
pg19510-677,0.0153,0.1893,0.2806,0.0809,0.0220,0.0280,0.0346,0.0510,0.0551,0.0004,0.0017,0.0059,0.0035,0.0936,-0.0756,0.0140,0.2584,0.1910,0.5505,0.7373,-0.0394,0.6613,-1.0000
pg4923-678,0.0143,0.1566,0.2640,0.0991,0.0271,0.0226,0.0410,0.0642,0.0266,0.0009,0.0115,0.0040,0.0089,0.1216,0.1020,0.0198,0.1759,0.2492,0.5749,0.7242,-0.0639,-1.3256,-1.0000
pg30776-679,0.0112,0.3241,0.0587,0.0372,0.0159,0.0298,0.0340,0.0653,0.0317,0.0027,0.0100,0.0042,0.0004,0.1163,0.1619,0.0073,0.0913,0.2052,0.7035,0.4477,0.2751,-0.5517,-1.0000
pg10943-680,0.0248,0.2872,0.1219,0.0737,0.0191,0.0280,0.0272,0.0614,0.0487,0.0011,0.0046,0.0088,0.0060,0.1031,-0.0758,0.0262,0.3539,0.2051,0.4410,0.6773,-0.0830,-0.7881,-1.0000
pg620CarolBruno-681,0.0222,0.2043,0.0698,0.0791,0.0184,0.0229,0.0319,0.0659,0.0358,0.0055,0.0014,0.0086,0.0187,0.1134,-0.0643,0.0296,0.3371,0.2614,0.4015,0.7579,-0.0628,-0.3585,-1.0000
pg9362-682,0.0132,0.2585,0.1412,0.0658,0.0262,0.0265,0.0367,0.0512,0.0330,0.0005,0.0091,0.0046,0.0028,0.1021,0.0882,0.0113,0.1610,0.1594,0.6796,0.5966,0.1827,0.6152,-1.0000
pg37170-683,0.0105,0.2608,0.0565,0.0765,0.0283,0.0235,0.0317,0.0785,0.0306,0.0007,0.0116,0.0057,0.0044,0.1283,0.1094,0.0143,0.1357,0.1974,0.6670,0.6395,-0.0554,0.5537,-1.0000
pg41672-684,0.0183,0.1915,0.2618,0.0740,0.0235,0.0270,0.0416,0.0778,0.0359,0.0003,0.0085,0.0061,0.0101,0.1343,-0.0154,0.0183,0.2354,0.1996,0.5649,0.7390,0.0626,-0.1673,-1.0000
pg29323-685,0.0102,0.3172,0.1751,0.0439,0.0259,0.0263,0.0443,0.0861,0.0215,0.0007,0.0103,0.0039,0.0024,0.1454,0.3237,0.0110,0.1921,0.2170,0.5909,0.4434,0.0743,1.1175,-1.0000
pg42763-686,0.0201,0.2607,0.1729,0.0865,0.0225,0.0245,0.0312,0.0449,0.0481,0.0005,0.0053,0.0063,0.0060,0.0881,-0.0738,0.0162,0.2860,0.2037,0.5102,0.7648,0.0137,0.1483,-1.0000
pg28236-687,0.0155,0.1894,0.0757,0.0898,0.0299,0.0253,0.0338,0.0529,0.0440,0.0008,0.0046,0.0042,0.0040,0.0963,-0.0168,0.0137,0.2082,0.2647,0.5271,0.6651,-0.0511,0.4791,-1.0000
pg7183-688,0.0102,0.3902,0.0272,0.0569,0.0209,0.0279,0.0366,0.0842,0.0271,0.0007,0.0118,0.0066,0.0027,0.1398,0.1949,0.0112,0.2092,0.1935,0.5973,0.5648,-0.0798,0.4254,-1.0000
pg36087-689,0.0075,0.3776,0.0879,0.0499,0.0273,0.0275,0.0380,0.0840,0.0226,0.0024,0.0067,0.0010,0.0050,0.1321,0.2578,0.0065,0.1745,0.2245,0.6011,0.5353,0.0764,0.3461,-1.0000
pg39111-690,0.0220,0.2348,0.1342,0.0891,0.0257,0.0222,0.0325,0.0657,0.0450,0.0009,0.0085,0.0061,0.0084,0.1138,-0.0624,0.0255,0.2642,0.2198,0.5160,0.7568,-0.0905,-0.2787,-1.0000
pg37171-691,0.0102,0.2692,0.0466,0.0685,0.0241,0.0248,0.0330,0.0781,0.0291,0.0008,0.0102,0.0050,0.0029,0.1272,0.1407,0.0143,0.1316,0.1016,0.7668,0.6104,-0.0650,0.6785,-1.0000
pg42519-692,0.0216,0.3827,0.1312,0.0914,0.0288,0.0257,0.0332,0.0463,0.0568,0.0008,0.0027,0.0072,0.0052,0.0902,-0.0908,0.0139,0.2462,0.2008,0.5529,0.7690,-0.0692,-0.7154,1.0000
pg16252-693,0.0116,0.5205,0.0919,0.0466,0.0260,0.0287,0.0398,0.0641,0.0361,0.0007,0.0059,0.0042,0.0032,0.1147,0.0714,0.0058,0.1982,0.1906,0.6112,0.6411,-0.0639,0.2815,-1.0000
pg39359-694,0.0178,0.1615,0.2851,0.0859,0.0308,0.0209,0.0366,0.1006,0.0268,0.0002,0.0074,0.0101,0.0031,0.1548,0.2052,0.0156,0.0789,0.1905,0.7306,0.6082,-0.0947,0.0380,-1.0000
pg22928-695,0.0220,0.3118,0.3013,0.0578,0.0306,0.0290,0.0238,0.0694,0.0406,0.0031,0.0041,0.0049,0.0052,0.1053,-0.0104,0.0120,0.3215,0.2012,0.4772,0.6446,-0.0554,1.2319,-1.0000
pg16497-696,0.0271,0.2091,0.2942,0.0838,0.0261,0.0247,0.0261,0.0489,0.0495,0.0011,0.0003,0.0127,0.0091,0.0891,-0.0775,0.0237,0.2964,0.2155,0.4881,0.7102,-0.0437,0.5269,-1.0000
pg18434-697,0.0204,0.4039,0.1492,0.0845,0.0203,0.0238,0.0322,0.0509,0.0433,0.0017,0.0064,0.0035,0.0044,0.0946,-0.0415,0.0124,0.2390,0.1234,0.6376,0.7801,-0.1149,-0.6323,-1.0000
pg14079-698,0.0251,0.3910,0.1708,0.0764,0.0258,0.0293,0.0312,0.0535,0.0498,0.0010,0.0049,0.0022,0.0065,0.0928,-0.0755,0.0200,0.2744,0.2064,0.5192,0.7531,-0.0713,0.5094,-1.0000
pg1888-699,0.0249,0.4181,0.1191,0.0919,0.0206,0.0261,0.0397,0.0617,0.0391,0.0009,0.0014,0.0042,0.0036,0.1080,0.0098,0.0208,0.2489,0.1799,0.5712,0.7206,-0.0926,-0.7844,-1.0000
pg48297-700,0.0117,0.1288,0.1065,0.0824,0.0198,0.0262,0.0364,0.0600,0.0382,0.0005,0.0051,0.0003,0.0020,0.1024,0.0558,0.0132,0.1106,0.1696,0.7197,0.7348,-0.0873,-0.9936,-1.0000
pg9111-701,0.0136,0.0974,0.0788,0.0729,0.0261,0.0219,0.0512,0.0600,0.0350,0.0018,0.0021,0.0056,0.0036,0.1206,0.0525,0.0067,0.1380,0.2398,0.6223,0.6023,-0.0352,0.6977,-1.0000
pg42750-702,0.0229,0.3333,0.1630,0.0858,0.0210,0.0301,0.0325,0.0513,0.0511,0.0020,0.0039,0.0000,0.0053,0.0897,-0.0752,0.0168,0.2774,0.1537,0.5689,0.7485,-0.1064,-0.6628,-1.0000
pg41660-703,0.0253,0.2900,0.1557,0.0572,0.0207,0.0266,0.0337,0.0629,0.0369,0.0013,0.0019,0.0033,0.0088,0.1030,0.0042,0.0230,0.2149,0.2348,0.5503,0.6423,-0.0331,0.6463,-1.0000
pg42752-704,0.0236,0.2264,0.1876,0.0859,0.0228,0.0257,0.0365,0.0569,0.0494,0.0013,0.0033,0.0000,0.0056,0.0981,-0.0725,0.0174,0.3171,0.1982,0.4848,0.7757,-0.1011,-0.3319,-1.0000
pg42751-705,0.0180,0.3393,0.0507,0.0628,0.0171,0.0295,0.0393,0.0572,0.0455,0.0012,0.0036,0.0001,0.0049,0.1016,-0.0389,0.0135,0.2193,0.1493,0.6314,0.7378,-0.0851,-0.1995,-1.0000
pg39345-706,0.0164,0.3106,0.2187,0.0751,0.0264,0.0256,0.0350,0.0659,0.0456,0.0002,0.0021,0.0058,0.0083,0.1091,-0.0421,0.0182,0.2586,0.2177,0.5237,0.7125,-0.0458,0.2421,-1.0000
pg40566-707,0.0218,0.2114,0.2874,0.0915,0.0242,0.0285,0.0299,0.0583,0.0576,0.0006,0.0018,0.0056,0.0039,0.0962,-0.0916,0.0167,0.2962,0.2079,0.4959,0.7670,0.0062,-0.0016,-1.0000
pg40324-708,0.0125,0.2061,0.2083,0.0739,0.0269,0.0270,0.0429,0.0620,0.0399,0.0003,0.0070,0.0000,0.0071,0.1121,-0.0249,0.0112,0.2616,0.2562,0.4822,0.7182,-0.0777,0.6289,-1.0000
pg40325-709,0.0137,0.1639,0.2672,0.0915,0.0304,0.0253,0.0403,0.0589,0.0429,0.0002,0.0071,0.0000,0.0067,0.1066,-0.0514,0.0121,0.2832,0.2086,0.5082,0.7416,-0.0724,0.3914,-1.0000
pg36071-710,0.0076,0.4040,0.0926,0.0523,0.0273,0.0287,0.0400,0.0865,0.0210,0.0024,0.0086,0.0008,0.0038,0.1383,0.2821,0.0049,0.1670,0.1771,0.6559,0.5108,0.0647,0.7307,-1.0000
pg29042CarolTangTale-711,0.0172,0.1439,0.1296,0.0543,0.0145,0.0230,0.0320,0.0676,0.0422,0.0053,0.0041,0.0088,0.0101,0.1178,-0.0505,0.0242,0.4333,0.1341,0.4325,0.7132,0.0243,-0.5686,-1.0000
pg17559-712,0.0198,0.0607,0.1955,0.0906,0.0243,0.0309,0.0361,0.0628,0.0400,0.0043,0.0030,0.0083,0.0079,0.1146,-0.0379,0.0180,0.3234,0.1571,0.5196,0.7667,-0.0830,0.1766,-1.0000
pg1634-713,0.0350,0.2138,0.2730,0.0889,0.0345,0.0289,0.0293,0.0326,0.0558,0.0012,0.0006,0.0146,0.0111,0.0783,-0.1162,0.0225,0.3121,0.3000,0.3879,0.8052,-0.0926,-0.3766,-1.0000
pg39349-714,0.0195,0.3492,0.0765,0.0826,0.0191,0.0205,0.0427,0.0497,0.0587,0.0008,0.0048,0.0008,0.0026,0.0987,-0.0887,0.0192,0.2817,0.1896,0.5287,0.7743,-0.0671,-1.0036,-1.0000
pg4903-715,0.0158,0.1724,0.1490,0.0907,0.0243,0.0282,0.0263,0.0634,0.0505,0.0012,0.0086,0.0081,0.0085,0.1076,-0.0815,0.0199,0.2586,0.2581,0.4834,0.7208,0.0318,0.2567,-1.0000
pg1875-716,0.0119,0.0753,0.1072,0.0802,0.0249,0.0270,0.0456,0.0663,0.0371,0.0008,0.0040,0.0058,0.0049,0.1223,0.0335,0.0098,0.0908,0.1821,0.7271,0.7297,-0.1032,0.1945,-1.0000
pg51455-717,0.0120,0.2889,0.1059,0.0680,0.0240,0.0237,0.0392,0.0811,0.0285,0.0005,0.0127,0.0000,0.0037,0.1335,0.1429,0.0153,0.1811,0.2212,0.5977,0.6414,-0.0001,-0.2309,-1.0000
pg1878-718,0.0210,0.3369,0.0874,0.0973,0.0263,0.0230,0.0303,0.0561,0.0496,0.0000,0.0012,0.0060,0.0095,0.0936,-0.0846,0.0231,0.2264,0.2265,0.5471,0.7810,-0.0628,-0.0870,-1.0000
pg1857-719,0.0196,0.3283,0.1066,0.0818,0.0266,0.0260,0.0344,0.0478,0.0459,0.0015,0.0053,0.0063,0.0049,0.0953,-0.0486,0.0158,0.3787,0.2032,0.4181,0.7121,-0.0862,-0.2020,-1.0000
pg26277-720,0.0144,0.1484,0.1957,0.0818,0.0262,0.0231,0.0410,0.0705,0.0311,0.0015,0.0025,0.0086,0.0065,0.1241,0.0698,0.0091,0.1938,0.2582,0.5480,0.6386,0.0838,0.9783,-1.0000
pg32936-721,0.0146,0.1395,0.2452,0.0728,0.0248,0.0250,0.0324,0.0640,0.0387,0.0009,0.0055,0.0075,0.0153,0.1104,-0.0616,0.0128,0.2353,0.2771,0.4877,0.7205,-0.0586,0.3081,-1.0000
pg28459-722,0.0186,0.1708,0.1692,0.0930,0.0228,0.0214,0.0284,0.0615,0.0369,0.0002,0.0017,0.0103,0.0107,0.1021,-0.0184,0.0263,0.2025,0.1880,0.6095,0.7009,0.0328,0.3815,-1.0000
pg8496-723,0.0269,0.3562,0.1265,0.0522,0.0200,0.0287,0.0349,0.0596,0.0418,0.0017,0.0110,0.0030,0.0053,0.1103,-0.0121,0.0164,0.2855,0.1398,0.5747,0.6390,0.0488,0.7319,-1.0000
pg14051-724,0.0124,0.3011,0.2075,0.0702,0.0255,0.0260,0.0397,0.0550,0.0421,0.0004,0.0020,0.0001,0.0061,0.0973,-0.0200,0.0116,0.2031,0.1896,0.6073,0.6995,0.0328,0.4429,-1.0000
pg15382-725,0.0220,0.2792,0.1575,0.0943,0.0228,0.0210,0.0302,0.0562,0.0559,0.0000,0.0005,0.0006,0.0062,0.0875,-0.1044,0.0237,0.3064,0.1804,0.5132,0.8215,-0.0820,-1.0895,-1.0000
pg18894-726,0.0165,0.3419,0.1453,0.0887,0.0239,0.0248,0.0334,0.0549,0.0420,0.0003,0.0037,0.0107,0.0054,0.1031,-0.0224,0.0150,0.2203,0.1530,0.6267,0.7086,-0.0618,0.4165,-1.0000
pg38006-727,0.0182,0.2760,0.2356,0.0899,0.0312,0.0206,0.0366,0.0656,0.0288,0.0009,0.0055,0.0079,0.0061,0.1165,0.1167,0.0147,0.1989,0.2064,0.5947,0.6143,-0.0862,0.0608,-1.0000
pg17564-728,0.0189,0.1391,0.4599,0.0856,0.0292,0.0257,0.0311,0.0680,0.0531,0.0003,0.0020,0.0017,0.0045,0.1031,-0.0659,0.0199,0.2916,0.2193,0.4891,0.7459,-0.0012,-0.6361,-1.0000
pg38489-729,0.0172,0.3952,0.2385,0.0857,0.0337,0.0243,0.0311,0.0358,0.0722,0.0002,0.0005,0.0041,0.0038,0.0718,-0.1278,0.0105,0.3406,0.2297,0.4297,0.6763,-0.0426,-0.1295,-1.0000
pg34947-730,0.0181,0.3394,0.0627,0.0698,0.0227,0.0266,0.0260,0.0634,0.0370,0.0002,0.0023,0.0067,0.0053,0.0986,0.0093,0.0156,0.2764,0.1053,0.6183,0.6639,-0.0777,-0.2419,-1.0000
pg1846-731,0.0281,0.3407,0.1052,0.0877,0.0247,0.0231,0.0223,0.0292,0.0681,0.0003,0.0003,0.0027,0.0043,0.0547,-0.1328,0.0226,0.3034,0.1995,0.4971,0.7779,0.0179,0.4684,-1.0000
pg30106-732,0.0289,0.3641,0.0138,0.0718,0.0191,0.0224,0.0372,0.0798,0.0405,0.0004,0.0076,0.0043,0.0100,0.1293,-0.0282,0.0282,0.2814,0.2061,0.5125,0.8077,-0.0437,-0.9740,-1.0000
pg1849-733,0.0319,0.2227,0.1398,0.0985,0.0283,0.0223,0.0224,0.0554,0.0656,0.0001,0.0003,0.0038,0.0059,0.0819,-0.1310,0.0351,0.3153,0.3302,0.3546,0.7576,-0.0373,-0.4339,1.0000
pg30108-734,0.0153,0.3616,0.1110,0.0997,0.0249,0.0262,0.0345,0.0574,0.0386,0.0006,0.0101,0.0038,0.0076,0.1065,0.0069,0.0182,0.2596,0.1482,0.5923,0.7391,-0.0352,-0.1914,-1.0000
pg6060-735,0.0082,0.2247,0.0909,0.0769,0.0224,0.0282,0.0347,0.0709,0.0288,0.0016,0.0084,0.0051,0.0056,0.1208,0.1085,0.0011,0.2294,0.1778,0.5928,0.5897,0.1954,0.3788,-1.0000
pg22961-736,0.0246,0.2398,0.2218,0.0962,0.0259,0.0228,0.0382,0.0642,0.0435,0.0007,0.0091,0.0141,0.0121,0.1264,-0.0678,0.0219,0.3015,0.2797,0.4189,0.8054,0.0009,-0.6220,-1.0000
pg41483-737,0.0190,0.2623,0.0581,0.0956,0.0190,0.0263,0.0352,0.0562,0.0377,0.0006,0.0023,0.0125,0.0031,0.1068,0.0342,0.0151,0.1424,0.1435,0.7142,0.6897,-0.0915,0.0030,-1.0000
pg34709-738,0.0289,0.3007,0.2063,0.0746,0.0300,0.0246,0.0260,0.0466,0.0510,0.0009,0.0017,0.0220,0.0127,0.0973,-0.1042,0.0234,0.3017,0.2293,0.4691,0.7785,0.0594,0.3355,-1.0000
pg21870-739,0.0111,0.3995,0.1699,0.0470,0.0332,0.0261,0.0272,0.0626,0.0354,0.0005,0.0085,0.0024,0.0089,0.1012,0.0122,0.0049,0.2083,0.2263,0.5654,0.6233,-0.0575,0.6402,-1.0000
pg21867-740,0.0198,0.2847,0.1775,0.0766,0.0275,0.0270,0.0316,0.0502,0.0346,0.0003,0.0071,0.0155,0.0065,0.1047,0.0363,0.0203,0.2526,0.1740,0.5735,0.6651,-0.0565,-0.1487,-1.0000
pg16283-741,0.0128,0.4146,0.1462,0.0539,0.0291,0.0246,0.0384,0.0682,0.0360,0.0004,0.0087,0.0106,0.0092,0.1263,-0.0192,0.0072,0.1796,0.2071,0.6132,0.6424,-0.0756,1.1022,-1.0000
pg34710-742,0.0189,0.2220,0.1352,0.0850,0.0292,0.0280,0.0314,0.0493,0.0390,0.0015,0.0055,0.0049,0.0040,0.0927,0.0020,0.0135,0.2118,0.1999,0.5883,0.6887,-0.0671,-0.2107,-1.0000
pg1851-743,0.0152,0.3239,0.0618,0.0856,0.0285,0.0293,0.0343,0.0544,0.0373,0.0013,0.0036,0.0047,0.0036,0.0982,0.0254,0.0103,0.3592,0.2324,0.4085,0.6772,-0.0979,-0.2307,-1.0000
pg30110-744,0.0161,0.2574,0.2582,0.0855,0.0307,0.0268,0.0388,0.0576,0.0368,0.0009,0.0057,0.0068,0.0052,0.1098,0.0164,0.0137,0.2109,0.2214,0.5677,0.7018,0.0243,0.2030,-1.0000
pg30111-745,0.0292,0.2001,0.2687,0.0784,0.0290,0.0257,0.0295,0.0623,0.0384,0.0010,0.0106,0.0081,0.0107,0.1115,-0.0184,0.0250,0.2248,0.2175,0.5578,0.7331,-0.0448,-0.1876,-1.0000
pg1836-746,0.0232,0.4490,0.0278,0.0701,0.0228,0.0281,0.0296,0.0480,0.0478,0.0015,0.0014,0.0037,0.0052,0.0842,-0.0632,0.0218,0.3333,0.1979,0.4688,0.7214,-0.1096,-1.0252,-1.0000
pg33604-747,0.0189,0.2702,0.0834,0.0893,0.0218,0.0239,0.0351,0.0742,0.0318,0.0007,0.0116,0.0089,0.0057,0.1306,0.0445,0.0221,0.2288,0.1874,0.5838,0.7127,0.2996,0.5476,-1.0000
pg4765Galsw3-748,0.0572,0.2273,0.0533,0.0885,0.0164,0.0252,0.0220,0.0510,0.1115,0.0002,0.0054,0.0084,0.0156,0.0869,-0.2275,0.0005,0.6463,0.0698,0.2841,0.8358,-0.0851,-2.0739,-1.0000
pg32757-749,0.0247,0.1745,0.2152,0.0728,0.0289,0.0235,0.0434,0.0681,0.0371,0.0018,0.0073,0.0021,0.0150,0.1227,-0.0412,0.0179,0.3295,0.1438,0.5268,0.7473,-0.0990,-0.4122,-1.0000
pg31668-750,0.0092,0.2969,0.1043,0.0660,0.0265,0.0311,0.0343,0.0749,0.0288,0.0009,0.0056,0.0000,0.0066,0.1157,0.1103,0.0099,0.1602,0.2134,0.6263,0.5934,0.3293,0.1473,-1.0000
pg1835-751,0.0199,0.4013,0.0292,0.0633,0.0207,0.0288,0.0307,0.0442,0.0486,0.0010,0.0012,0.0039,0.0049,0.0809,-0.0567,0.0181,0.1963,0.1708,0.6330,0.7354,-0.1096,-0.8017,-1.0000
pg34932-752,0.0036,0.2464,0.2274,0.0694,0.0307,0.0242,0.0393,0.0870,0.0181,0.0072,0.0110,0.0045,0.0041,0.1489,0.3468,0.0121,0.0357,0.2490,0.7153,0.4914,-0.0851,-0.1547,-1.0000
pg34933-753,0.0122,0.2410,0.1925,0.0688,0.0357,0.0252,0.0405,0.0834,0.0192,0.0070,0.0081,0.0038,0.0067,0.1427,0.2906,0.0099,0.1325,0.2643,0.6032,0.5042,-0.0862,-0.2748,-1.0000
pg34934-754,0.0423,0.4185,0.0662,0.0839,0.0223,0.0273,0.0255,0.0483,0.0564,0.0015,0.0033,0.0131,0.0070,0.0917,-0.1045,0.0224,0.3692,0.1355,0.4952,0.8098,-0.0841,-0.7394,-1.0000
pg32516-755,0.0178,0.1277,0.1863,0.0732,0.0265,0.0242,0.0350,0.0700,0.0318,0.0009,0.0054,0.0047,0.0044,0.1159,0.0660,0.0180,0.1915,0.2043,0.6042,0.6938,-0.0692,-0.0764,-1.0000
pg21641-756,0.0228,0.1877,0.2323,0.0948,0.0253,0.0212,0.0244,0.0674,0.0479,0.0003,0.0037,0.0130,0.0129,0.1088,-0.0905,0.0286,0.2977,0.2339,0.4685,0.7953,-0.0235,-0.1133,-1.0000
pg44984-757,0.0320,0.2164,0.1865,0.0869,0.0197,0.0211,0.0350,0.0723,0.0475,0.0005,0.0016,0.0099,0.0107,0.1192,-0.0858,0.0302,0.2981,0.2194,0.4824,0.7621,-0.0766,-0.5972,-1.0000
pg6295-758,0.0164,0.2964,0.1119,0.0835,0.0248,0.0278,0.0364,0.0635,0.0467,0.0011,0.0050,0.0073,0.0058,0.1133,-0.0461,0.0147,0.2638,0.2088,0.5274,0.7781,-0.0469,-0.4061,-1.0000
pg29366-759,0.0205,0.2714,0.2418,0.1018,0.0226,0.0248,0.0336,0.0594,0.0571,0.0014,0.0009,0.0031,0.0040,0.0983,-0.0922,0.0232,0.3181,0.2112,0.4707,0.7819,-0.0490,0.0068,-1.0000
pg42320-760,0.0204,0.1731,0.3463,0.0942,0.0280,0.0208,0.0297,0.0591,0.0452,0.0007,0.0102,0.0096,0.0040,0.1092,-0.0394,0.0210,0.2392,0.2871,0.4737,0.7662,-0.0575,-0.9038,-1.0000
pg6294-761,0.0147,0.2587,0.1322,0.0912,0.0257,0.0293,0.0397,0.0623,0.0455,0.0012,0.0043,0.0087,0.0051,0.1162,-0.0373,0.0142,0.2544,0.2303,0.5153,0.7861,-0.0883,-0.2719,-1.0000
